uprn,slope_mean,aspect_mean,shading_mean,pv_output,AREA
10003594876.0,42.52403372083759,0.5681600280498204,0.5021929858546508,5974038.942845954,110.48144716296125
10003595354.0,66.61269339145389,4.696153432063445,0.5776649602106225,577534.5343485107,12.014322802239121
10007119202.0,25.0737871242292,1.4846472577615217,0.6946654014966704,8948497.662121803,90.47231690419252
10007120650.0,66.61269339145389,4.696153432063445,0.5776649602106225,577534.5343485107,12.014322802239121
10007123947.0,55.37098503112793,0.24773124605417252,0.4583333283662796,209636.58060232832,5.9664184961028655
10033911134.0,34.51971833705902,0.3737424463033676,0.8541666567325592,1795169.7488048463,19.350570585751775
10033911169.0,35.94006222342029,1.5252558694428529,0.7345009862303316,4366575.159631888,47.92171861156369
10033911813.0,23.557430617014568,1.7872261394807918,0.6341593903200455,1710605.3264739483,19.38529379889602
10033913555.0,25.0737871242292,1.4846472577615217,0.6946654014966704,8948497.662121803,90.47231690419252
10090011499.0,34.51971833705902,0.3737424463033676,0.8541666567325592,1795169.7488048463,19.350570585751775
10090011501.0,34.51971833705902,0.3737424463033676,0.8541666567325592,1795169.7488048463,19.350570585751775
10090014993.0,44.08643627166748,2.0564515546005837,0.750035710221576,556389.4374159906,7.704361494523664
10090639510.0,64.88966591439207,1.483906207674769,0.49858257889532864,250924.71572510136,6.666454033407626
10090639518.0,62.489848635955646,3.1025275805398773,0.7775119965847123,400238.899568868,6.124515448875845
10090639523.0,68.07039758697718,4.919414938092293,0.34677297462096923,371555.0461744436,13.473287801662558
10090639528.0,68.16754705696255,1.3737246432140262,0.5428032310641232,221837.18373599096,5.148010670446858
10090639559.0,68.25477188909201,4.535028955741754,0.6825655063670277,392824.9407996119,7.901223980804042
10090642551.0,42.52403372083759,0.5681600280498204,0.5021929858546508,5974038.942845954,110.48144716296125
10090644032.0,25.0737871242292,1.4846472577615217,0.6946654014966704,8948497.662121803,90.47231690419252
10090644373.0,36.10306690761021,5.049706055880303,0.3533730186876796,1672660.21814347,36.1919542074272
10093327593.0,51.92638761675174,3.011885696974583,0.49428659915206896,5600410.740393373,108.91017681268559
10093327594.0,51.92638761675174,3.011885696974583,0.49428659915206896,5600410.740393373,108.91017681268559
100071134477.0,47.606656551361084,4.794946804476241,0.7086391742432314,1006865.0241704513,14.692967385036415
100071134481.0,65.09343338012695,4.612964153289795,0.8125,684975.0586299519,10.275775133622918
100071134483.0,73.13712946573894,1.4240791201591492,0.6458333134651184,1626246.7550360807,32.963860091475645
100071134498.0,69.60189420873668,4.412598011387299,0.6817730019265185,443617.1663646771,8.398590741678648
100071134505.0,69.13186841946327,4.650941269793168,0.48807898345017026,640989.1847290176,16.69194800320478
100071135328.0,63.59784126281738,4.340995232264201,0.5798611094554266,543851.8955442351,11.647075153341389
100071139830.0,60.03775963665944,4.44384440503536,0.797347940411341,350584.678370273,5.861214397838577
100071139847.0,65.95123273657111,4.4751961885171125,0.6504458093966287,381104.8219647716,7.183159446849631
100071139851.0,63.33833187744198,4.494502777207116,0.5502376549576028,282222.32119511266,6.304553950536078
100071139852.0,66.0396593030556,4.499211987555054,0.6353923587680024,637797.0690779118,12.101454662867061
100071139856.0,62.06365394592285,5.509984254837036,0.4583333283662796,397173.5787087955,10.886808551702114
100071139859.0,64.87174468643775,4.4760132948576175,0.7167195530172134,363047.52538669616,6.893452311740069
100071139860.0,53.21463756561279,5.140270832432959,0.38330086283025017,1596567.9341133079,44.40257091833802
100071139861.0,46.88119125366211,3.2895513772964478,0.625,446948.8199143186,7.577162606777827
100071139871.0,55.74653316930286,4.793632793910896,0.5225965252288092,336164.5977021741,7.000099487326
100071144442.0,72.65167744954427,4.091774304707845,0.6666666666666666,740938.0466121659,14.868082512793274
100071144460.0,52.49908638000488,2.7047377824783325,0.625,415376.2241266572,7.087605758477339
100071144487.0,64.94800874876006,2.56037387689366,0.7379584962440456,309919.486253057,5.507106980548776
100071144511.0,65.82137366617594,2.501622389892422,0.6807968390706423,283907.6141884231,5.713941924739394
100071144513.0,27.51582431793213,5.900947093963623,0.5208333283662796,421662.41266371886,6.4405296333090805
100071144548.0,32.37598101298014,3.9974892139434814,0.4722222288449605,356097.7485863993,6.194674400973828
100071145795.0,71.30711669921875,0.7032756236499503,0.5208344008504839,1328694.2464123513,32.625836874132254
100071145798.0,55.216851997375485,3.3916157269676557,0.7710511303634445,2791267.767600164,41.83844079081132
100071145801.0,62.492715723976765,1.9237071871757507,0.7083333432674408,669261.8646284714,12.250011340762125
100071145802.0,76.19891738891602,4.644810199737549,0.625,870334.8985728886,18.788285118977967
100071145806.0,70.42892288174923,4.548520616791145,0.5289085615428606,342084.866579156,8.58199897052257
100071145808.0,62.67971823516297,4.351494561842579,0.4401826967965722,453920.9470606247,13.431507863380531
100071146415.0,62.167686462402344,4.437412525635782,0.872847138250447,979328.0788059105,13.262127853866843
100071146417.0,56.2499630797931,4.437412525635782,0.872847138250447,398490.6846526726,5.245937889034252
100071146420.0,67.7546055459257,4.502188086509705,0.8229166567325592,1018729.6121010019,15.960466296698712
100071146422.0,72.23867797851562,1.3790344297885895,0.8333333134651184,1584476.597488861,24.48511678731756
100071146424.0,67.07447814941406,4.975817998250325,0.5312499968955914,1500591.88398819,34.342751892283296
100071146564.0,50.52296401483886,6.061656354463484,0.5353979993659375,1258095.4943948654,23.545091313515435
100071146566.0,52.83456670794317,2.0223382024610115,0.6113471653998185,1531238.7903041518,27.22157711508401
100071146568.0,70.98601150512695,1.5345655266585403,0.8467726983022611,1287120.681843588,19.005166465105685
100071146571.0,70.2876095461179,4.529216925303142,0.5416666567325592,482203.42045755876,11.64329202688274
100071146572.0,66.73444460159901,4.321680683066193,0.5844603171238217,583191.4982590827,12.442015584257524
100071146574.0,72.95892842610677,1.4999671779662533,0.8041515458744083,1394141.5068464542,22.075006424540543
100071149874.0,44.050489044189455,2.157989192008972,0.7583333373069763,562908.9964709491,7.604126369068439
100071150629.0,37.30804715837751,1.407199203968048,0.8333333134651184,2089268.4312106657,23.426382116413457
100071151149.0,75.1016616821289,4.0483158230781555,0.5833333283662796,863462.7822814634,19.019095897835832
100071151151.0,68.56780833342292,4.094955686233818,0.5385402292192502,796218.5019405105,19.278794237974264
100071151152.0,44.73246555328369,2.833320164680481,0.6791666656732559,1142524.2953166408,16.31971200441951
100071151234.0,31.344832102457683,1.7275009975310438,0.5447431885425208,346533.92443828797,5.216606576182379
100071151236.0,45.43410513136122,2.791099526604745,0.6505402272653842,1801833.553221182,27.95821863006926
100071151237.0,65.6558609008789,4.8322930335998535,0.625,629826.4072088562,12.625961847709325
100071151238.0,31.048274358113606,5.156694173812866,0.625,641359.5367824363,8.808204470386643
100071151239.0,68.89656575520833,4.2004057895752505,0.36049962183002204,441979.60999869637,15.177411123661978
100071151241.0,41.37558860778809,2.765250492095947,0.8333333253860473,1194505.2778027803,13.302329498840427
100071151245.0,51.03736114501953,2.040146827697754,0.7083333134651184,341938.4738857881,5.391832640615521
100071151246.0,42.29004922781075,4.2659460749471,0.718369304335733,1712511.3975290558,22.408746731666945
100071151249.0,33.26816902160645,4.121956877266325,0.8225970070793067,1123021.8939416169,11.231132814559373
100071151250.0,64.06205987998705,4.757962518599852,0.4522642831123662,1529088.2654902206,40.02320624605217
100071151251.0,45.28491470598636,4.312578332734502,0.6151296994760852,1815794.6558032744,29.92525758266274
100071151255.0,61.3130674957193,4.566740236825278,0.7226669002142846,829144.9309385957,13.684977247542687
100071151256.0,29.21746826171875,0.31796152144670486,0.6500000059604645,510958.7466614761,6.7379545134073195
100071151257.0,71.01993815104167,4.139591534932454,0.5555555721124014,446637.65780105407,10.31045456483413
100071152589.0,74.23626327514648,4.370528697967529,0.583333320915699,915667.1246125806,20.131633539928654
100071152591.0,74.23626327514648,4.370528697967529,0.583333320915699,915667.1246125806,20.131633539928654
100071152598.0,70.04418854733707,4.535853074676694,0.46663836588440327,643239.596263636,17.366980097789902
100071152600.0,70.04418854733707,4.535853074676694,0.46663836588440327,643239.596263636,17.366980097789902
100071152603.0,65.85685497666347,4.3704623453330935,0.6349866515081806,372222.633352645,7.156807986609341
100071152604.0,65.85685497666347,4.3704623453330935,0.6349866515081806,372222.633352645,7.156807986609341
100071152614.0,65.20109691371027,2.7730387582094456,0.4967485757328401,249954.0936538751,6.948704699188651
100071153789.0,69.82082748413086,1.1125111749544554,0.8130030813786752,787041.895249201,12.764616119512002
100071153791.0,40.363550945264784,1.5727388609127295,0.4364923506529204,1550050.1502369759,42.15521011817944
100071153792.0,32.42781527837118,5.6036140124003095,0.6527777711550394,1315229.875197103,16.22464392951273
100071153793.0,32.386459562513565,5.6036140124003095,0.6527777711550394,1236677.9073698807,16.354576395042173
100071153794.0,32.42781527837118,5.6036140124003095,0.6527777711550394,1315229.875197103,16.22464392951273
100071153795.0,32.386459562513565,5.6036140124003095,0.6527777711550394,1236677.9073698807,16.354576395042173
100071153796.0,73.91655000050864,4.8443546177899846,0.38164793495669663,1115665.0298971531,38.674295647156114
100071153797.0,73.91655000050864,4.8443546177899846,0.38164793495669663,1115665.0298971531,38.674295647156114
100071153798.0,73.91655000050864,4.8443546177899846,0.38164793495669663,1115665.0298971531,38.674295647156114
100071153799.0,73.91655000050864,4.8443546177899846,0.38164793495669663,1115665.0298971531,38.674295647156114
100071153800.0,73.91655000050864,4.8443546177899846,0.38164793495669663,1115665.0298971531,38.674295647156114
100071153801.0,73.91655000050864,4.8443546177899846,0.38164793495669663,1115665.0298971531,38.674295647156114
100071153926.0,68.9021208485766,4.617155945100163,0.5921493256801686,678287.0595441842,14.007679955029477
100071153929.0,66.17703503734151,4.314852781061225,0.5627544548063883,328987.6652146315,7.278951602907511
100071153931.0,54.649606704711914,5.886006297522279,0.3564237893950871,166283.71223937388,5.585731379218875
100071156993.0,70.88424530029297,4.518818140807944,0.6233622881950398,1556742.9987193497,31.08319626834586
100071156997.0,71.35281181335449,4.510117689768474,0.6250000099341074,1153847.6931407354,23.163606538891116
100071156999.0,40.359684427579246,2.931860774755478,0.7213541666666667,1962632.4944540197,25.729452307588893
100071157005.0,67.02157020568848,4.4647496342659,0.7760416865348816,1030556.8473631111,16.66418314004211
100071157009.0,73.87869720458984,4.6024645341211725,0.5922888358269273,1725690.078222819,37.65752973168179
100071157011.0,71.06306076049805,4.539486659650625,0.647094342792947,676781.4631302591,13.295658145886462
100071157013.0,56.92159060907054,5.181368244966448,0.6796460939678945,1681067.3821976222,28.261875248536022
100071157017.0,69.15749528767675,4.611449362992157,0.6035301019000263,788544.6117663997,16.715904907923484
100071157020.0,62.941011735653085,4.466767072677612,0.7916666865348816,339464.52001626603,5.116506322833913
100071157021.0,70.51580047607422,4.5357032025575705,0.6183625507157473,1648613.2826572037,33.976820226077685
100071157023.0,62.82079722739716,1.4329789251576022,0.5790632298668962,395135.65542174515,8.569891412508941
100071157024.0,68.49449505137555,4.466767072677612,0.7916666865348816,324781.185843717,5.257236881969065
100071157025.0,70.00197928292411,4.538559198379517,0.625,1571540.1634620747,31.733244892435465
100071157027.0,57.38030060501076,2.285027254498741,0.4591018739428093,206143.659038692,5.44408819128076
100071157029.0,71.91287803649902,4.493420064218245,0.6131808264074412,1323136.8431793873,27.32058621725717
100071157033.0,71.4951271057129,1.4635774493217468,0.625,1981403.8378421168,41.28118661945294
100071157045.0,63.62127959727835,4.567359837186286,0.6221731885216458,318443.92129022244,6.559765883536334
100071157047.0,69.15535736083984,4.567359837186286,0.6221731885216458,1574838.7699243764,31.974610943150147
100071157438.0,66.22913171250397,3.2190522459750808,0.8223852332912998,479324.69484371453,7.230453813236248
100071157441.0,42.08696103096008,6.158332586288452,0.7083333134651184,1779200.9348172038,24.268310575990125
100071157442.0,74.6365852355957,4.446169853210449,0.5833333432674408,913021.9302080628,20.643215791887467
100071157454.0,66.10170640836483,4.5811034760772245,0.6463413285826874,648602.2284372863,12.131098345627429
100071157456.0,75.87165832519531,4.49909782409668,0.6041666716337204,843134.3437943371,18.30934780999164
100071158304.0,32.13854916890462,0.46981069445610046,0.6944444378217062,1656494.66331709,20.162181738306884
100071158712.0,70.58775208768695,4.635437197443906,0.5441703272426431,351606.5422967025,8.768956375899645
100071158713.0,70.58775208768695,4.635437197443906,0.5441703272426431,351606.5422967025,8.768956375899645
100071159765.0,41.60603322982788,5.276917247132371,0.7496355168816284,2263900.7381388554,25.888243286468523
100071159766.0,22.198826789855957,3.074702799320221,0.9166666865348816,1061619.4787477176,8.662461963493355
100071159768.0,22.35457992553711,6.113277196884155,0.7968749925494194,1500534.89899525,13.513072436896996
100071159770.0,51.99129224082714,4.672161630938571,0.5537861889848278,1337463.0192335541,26.2579550757314
100071159771.0,49.06557777949742,0.41078840757622265,0.3924825697361812,1085669.561348949,28.612273183748176
100071159772.0,24.643684114728654,5.021065058745862,0.8280303312957525,1161389.5837330162,10.622673178715292
100071159774.0,41.63585170892629,4.421921603009479,0.7386561507939717,2355714.8439494316,29.253974298852647
100071159775.0,36.19580760272431,4.418002823453681,0.79760114644171,3083935.0034886193,32.51497860166123
100071159776.0,44.054986572265626,4.4303915740559185,0.4938170488895755,1051385.2602181921,20.276336941596277
100071159777.0,45.788976987202965,4.559009770552317,0.743055559694767,2080216.3712523372,31.03922502670337
100071159778.0,69.70325724283855,2.963932514190674,0.625,759374.7747788576,15.766840137286898
100071159779.0,61.72832234700521,4.2194630578045915,0.6685441468351834,810359.6999187749,14.077430854429524
100071159780.0,38.66123390197754,4.636546850204468,0.8333333134651184,1254334.3080262337,13.572512125847899
100071159782.0,45.24186007181803,1.3881756663322449,0.8125,1100294.076918963,13.318432228875558
100071159786.0,63.05724016655292,4.653346614250579,0.6387021998214618,383241.3172378635,7.056590134576073
100071159787.0,63.322955769910465,4.589221939804104,0.6666684404263654,456083.59709260316,8.747477730451552
100071159790.0,56.89193255917065,4.541483604297374,0.5442340429683018,1377950.805711078,27.799852512265897
100071159792.0,58.95004505581326,6.197195420302922,0.876076654557664,2534139.9414302595,31.467577274255618
100071159793.0,60.63283920288086,6.022757291793823,0.5208333283662796,366162.8193355563,8.521821456912559
100071159794.0,57.83214855194092,4.660268046368796,0.8626437132864327,1891471.3223778703,24.86140336041488
100071159796.0,41.095925649007164,4.749542106324973,0.8552429102429322,1424932.2104164695,15.729127682181527
100071159797.0,66.22019788928917,3.194133566771896,0.7173541204212868,418105.87530027295,7.2279707958598935
100071159798.0,44.98506344689263,4.710590590053725,0.8747218733939613,2318786.7776531475,26.150984737837177
100071159801.0,57.44559288024902,4.580400466918945,0.6666666666666666,1675214.956179332,28.926611048925544
100071159803.0,43.545313915042385,4.64985139628748,0.781182998955015,968041.0834339741,12.315890435648834
100071159805.0,55.186040151686896,5.819046438305056,0.7875345032319817,1905283.7180943307,26.095441018761697
100071159806.0,67.05040979385376,3.983895820791626,0.6670022913003295,1485217.3976143724,28.465209205329952
100071160004.0,68.73956044514973,4.588907246598571,0.6040092856254053,1385452.1903378214,28.39918574524099
100071160006.0,68.73956044514973,4.588907246598571,0.6040092856254053,1385452.1903378214,28.39918574524099
100071160021.0,71.8155632019043,4.458618640899658,0.7083333432674408,1529454.004338911,27.32415581616263
100071160022.0,67.67669677734375,1.3574267625808716,0.6041666567325592,644424.6776811166,13.63520339931523
100071160023.0,71.8155632019043,4.458618640899658,0.7083333432674408,1529454.004338911,27.32415581616263
100071160024.0,71.93507385253906,4.572506167669541,0.5204152434310488,1081413.8805239154,26.758686836533553
100071160026.0,55.63445154825846,4.186271685326754,0.7624486961524034,630371.6136894161,9.666585316092966
100071160027.0,67.87985035003679,4.572506167669541,0.5204152434310488,300419.578602878,7.82762949317045
100071160029.0,57.4170768181966,3.5669900695745347,0.6385356154337857,1581193.4043411356,32.87476729476299
100071160030.0,70.77635765075684,4.61107873916626,0.5138888955116272,1367601.4100879952,33.95260032106739
100071160031.0,69.11223030090332,4.5130458286898065,0.6177014083860188,1462919.6573617652,29.10691753221804
100071160032.0,70.77635765075684,4.61107873916626,0.5138888955116272,1367601.4100879952,33.95260032106739
100071160034.0,63.91819404254326,4.5130458286898065,0.6177014083860188,315341.3941107193,6.704158001185402
100071160039.0,54.074015299479164,4.597050189971924,0.6666666865348816,499144.2512420346,8.98835873987193
100071160040.0,57.7228889465332,4.301215286690263,0.5031409058902993,361821.3851770767,8.34515734801166
100071160041.0,59.049824042134176,4.559443718015561,0.5588383568824088,347312.78605123376,7.839565788306762
100071160045.0,50.27922248840332,4.536372918944716,0.5311545843170884,728563.8429246321,14.260514989035771
100071160057.0,70.4703494526801,4.640562669898387,0.4350909139358303,175866.57880352665,5.765180778194396
100071160060.0,71.4626993275266,6.07034583325099,0.2392157625098451,115630.10342720343,6.021981700749864
100071160064.0,65.08529310168647,4.560825978605872,0.5115070751209636,603678.7571859179,14.318142221701596
100071160067.0,68.01703720088919,4.522300930520043,0.533371798806633,439325.81673488376,10.49145791988
100071160069.0,30.05828921000163,1.424695332845052,0.7222222089767456,561434.6700826572,6.213269041141143
100071160073.0,67.69357386573682,5.006270415300959,0.3727927949183276,614584.5832131284,21.043434879417962
100071160074.0,29.444149017333984,4.5423808097839355,0.7083333134651184,1207852.662642948,13.268210970544134
100071160075.0,47.77337288585826,6.142759323120117,0.7500000119209288,4403216.232677031,58.60454216802558
100071160077.0,68.45776316985652,4.517408748086587,0.5122118152650929,294311.8255291743,7.739226697626347
100071160083.0,58.627496765268994,4.463165576505148,0.7971116983139236,355203.94482914585,5.622861431768098
100071160087.0,63.837040338182604,3.2647697980191124,0.5856352301044129,298247.0561842418,6.609881952564015
100071160089.0,58.253440856933594,4.798639165402468,0.5506401289496244,394405.30289551365,8.518250487328922
100071160090.0,37.901662952356155,2.983561549960672,0.6775382354127432,1689400.0357485665,20.630754525192867
100071160271.0,68.3276481628418,5.166032791137695,0.5833333283662796,288080.8489087098,6.686379000324487
100071160278.0,59.92430114746094,5.152801930904388,0.7187499925494194,380355.2127794046,6.922595334992764
100071160280.0,71.0461196899414,5.152801930904388,0.7187499925494194,1563979.2276663834,27.25460555682296
100071160287.0,72.09214782714844,5.211116552352905,0.5416666716337204,476424.9885631797,11.06795196203309
100071160304.0,52.10720252990723,3.0957052409648895,0.1666666641831398,79554.77965410084,5.261656959279991
100071160316.0,65.07599830627441,5.14889954654766,0.7098451562479543,479521.3909397792,8.052675322902589
100071160339.0,73.50655746459961,4.291352152824402,0.4895833283662796,772612.4822847797,20.67417595814764
100071160359.0,17.13976153893904,1.2385482462969692,0.8560605916109952,3838924.4843284804,30.39072842350849
100071160360.0,17.13976153893904,1.2385482462969692,0.8560605916109952,3838924.4843284804,30.39072842350849
100071160361.0,17.13976153893904,1.2385482462969692,0.8560605916109952,3838924.4843284804,30.39072842350849
100071160362.0,17.13976153893904,1.2385482462969692,0.8560605916109952,3838924.4843284804,30.39072842350849
100071160363.0,17.13976153893904,1.2385482462969692,0.8560605916109952,3838924.4843284804,30.39072842350849
100071160364.0,17.13976153893904,1.2385482462969692,0.8560605916109952,3838924.4843284804,30.39072842350849
100071160365.0,17.13976153893904,1.2385482462969692,0.8560605916109952,3838924.4843284804,30.39072842350849
100071160366.0,17.13976153893904,1.2385482462969692,0.8560605916109952,3838924.4843284804,30.39072842350849
100071160372.0,55.43824768066406,4.480895042419434,0.4999999850988388,322441.52980724943,7.189941495535755
100071160375.0,64.29660065968831,4.357609689235687,0.704861102004846,3533178.0043260865,61.27909861302695
100071160376.0,64.29660065968831,4.357609689235687,0.704861102004846,3533178.0043260865,61.27909861302695
100071160377.0,64.29660065968831,4.357609689235687,0.704861102004846,3533178.0043260865,61.27909861302695
100071160378.0,64.29660065968831,4.357609689235687,0.704861102004846,3533178.0043260865,61.27909861302695
100071160379.0,64.29660065968831,4.357609689235687,0.704861102004846,3533178.0043260865,61.27909861302695
100071160380.0,64.29660065968831,4.357609689235687,0.704861102004846,3533178.0043260865,61.27909861302695
100071160381.0,16.77858974994757,1.263431035555326,0.8429487072504483,4847401.756809121,38.24388781680547
100071160382.0,16.77858974994757,1.263431035555326,0.8429487072504483,4847401.756809121,38.24388781680547
100071160383.0,16.77858974994757,1.263431035555326,0.8429487072504483,4847401.756809121,38.24388781680547
100071160384.0,16.77858974994757,1.263431035555326,0.8429487072504483,4847401.756809121,38.24388781680547
100071160385.0,16.77858974994757,1.263431035555326,0.8429487072504483,4847401.756809121,38.24388781680547
100071160386.0,16.77858974994757,1.263431035555326,0.8429487072504483,4847401.756809121,38.24388781680547
100071160387.0,16.77858974994757,1.263431035555326,0.8429487072504483,4847401.756809121,38.24388781680547
100071160388.0,16.77858974994757,1.263431035555326,0.8429487072504483,4847401.756809121,38.24388781680547
100071160395.0,68.15437953655537,4.381154573880709,0.6666666636100183,3861936.7632456757,70.75482904119002
100071160396.0,68.15437953655537,4.381154573880709,0.6666666636100183,3861936.7632456757,70.75482904119002
100071160397.0,68.15437953655537,4.381154573880709,0.6666666636100183,3861936.7632456757,70.75482904119002
100071160398.0,68.15437953655537,4.381154573880709,0.6666666636100183,3861936.7632456757,70.75482904119002
100071160399.0,68.15437953655537,4.381154573880709,0.6666666636100183,3861936.7632456757,70.75482904119002
100071160400.0,68.15437953655537,4.381154573880709,0.6666666636100183,3861936.7632456757,70.75482904119002
100071160401.0,17.117630698732548,1.2860136471296613,0.8004385985826191,6189365.227283724,51.40371803394842
100071160402.0,17.117630698732548,1.2860136471296613,0.8004385985826191,6189365.227283724,51.40371803394842
